index	name	color
576	ctx-lh-parsopercularis_5	#6676fc
577	ctx-lh-parsopercularis_9	#e5f217
578	ctx-lh-parsopercularis_3	#317219
579	ctx-lh-parsopercularis_1	#31bc18
580	ctx-lh-parsopercularis_7	#5aec84
581	ctx-lh-parsopercularis_6	#71e895
582	ctx-lh-parsopercularis_2	#b0172d
583	ctx-lh-rostralmiddlefrontal_19	#71249b
584	ctx-lh-rostralmiddlefrontal_21	#a64d45
585	ctx-lh-rostralmiddlefrontal_16	#d2f40d
586	ctx-lh-rostralmiddlefrontal_22	#6d6ffe
587	ctx-lh-rostralmiddlefrontal_24	#642ce4
588	ctx-lh-rostralmiddlefrontal_10	#cf972b
589	ctx-lh-rostralmiddlefrontal_20	#5e7b87
590	ctx-lh-rostralmiddlefrontal_15	#7ca2db
591	ctx-lh-rostralmiddlefrontal_18	#dbe7cb
592	ctx-lh-rostralmiddlefrontal_7	#4b0dce
593	ctx-lh-rostralmiddlefrontal_25	#258469
594	ctx-lh-rostralmiddlefrontal_23	#0ac9e7
595	ctx-lh-rostralmiddlefrontal_4	#dbcb81
596	ctx-lh-rostralmiddlefrontal_27	#3e20b7
597	ctx-lh-rostralmiddlefrontal_14	#c1a4a1
598	ctx-lh-rostralmiddlefrontal_17	#e909d8
599	ctx-lh-rostralmiddlefrontal_9	#e2227e
600	ctx-lh-rostralmiddlefrontal_12	#601c6f
601	ctx-lh-rostralmiddlefrontal_2	#92a00c
602	ctx-lh-rostralmiddlefrontal_13	#ddc41b
603	ctx-lh-rostralmiddlefrontal_11	#ca12c0
604	ctx-lh-rostralmiddlefrontal_3	#d447f8
605	ctx-lh-rostralmiddlefrontal_5	#b13047
606	ctx-lh-rostralmiddlefrontal_8	#c47300
607	ctx-lh-rostralmiddlefrontal_26	#9e10e8
608	ctx-lh-rostralmiddlefrontal_1	#0f774a
609	ctx-lh-rostralmiddlefrontal_6	#ab8d7b
610	ctx-lh-superiorfrontal_40	#536f2c
611	ctx-lh-superiorfrontal_4	#672713
612	ctx-lh-superiorfrontal_3	#53ea81
613	ctx-lh-superiorfrontal_14	#866a0a
614	ctx-lh-superiorfrontal_7	#dc4fa3
615	ctx-lh-superiorfrontal_23	#8b03ab
616	ctx-lh-superiorfrontal_10	#4a9efd
617	ctx-lh-superiorfrontal_39	#c54506
618	ctx-lh-superiorfrontal_19	#dfad41
619	ctx-lh-superiorfrontal_29	#8c465e
620	ctx-lh-superiorfrontal_1	#8051a7
621	ctx-lh-superiorfrontal_27	#c04f3f
622	ctx-lh-superiorfrontal_30	#8a529e
623	ctx-lh-superiorfrontal_15	#ed7e31
624	ctx-lh-superiorfrontal_2	#0babe3
625	ctx-lh-superiorfrontal_11	#2525b3
626	ctx-lh-superiorfrontal_37	#874692
627	ctx-lh-superiorfrontal_8	#be389a
628	ctx-lh-superiorfrontal_36	#b47038
629	ctx-lh-superiorfrontal_25	#faa543
630	ctx-lh-superiorfrontal_24	#cec8e0
631	ctx-lh-superiorfrontal_38	#e00709
632	ctx-lh-superiorfrontal_20	#553e18
633	ctx-lh-superiorfrontal_5	#ebf751
634	ctx-lh-superiorfrontal_22	#bb3900
635	ctx-lh-superiorfrontal_21	#50ef16
636	ctx-lh-superiorfrontal_12	#163136
637	ctx-lh-superiorfrontal_18	#e03025
638	ctx-lh-superiorfrontal_42	#99b954
639	ctx-lh-superiorfrontal_13	#d21d57
640	ctx-lh-superiorfrontal_32	#5f2180
641	ctx-lh-superiorfrontal_33	#10479c
642	ctx-lh-superiorfrontal_28	#cab748
643	ctx-lh-superiorfrontal_41	#1c016e
644	ctx-lh-superiorfrontal_16	#96aa4d
645	ctx-lh-superiorfrontal_6	#31752e
646	ctx-lh-superiorfrontal_9	#c75fa7
647	ctx-lh-superiorfrontal_17	#8f0a67
648	ctx-lh-superiorfrontal_31	#226b75
649	ctx-lh-superiorfrontal_35	#c6a08a
650	ctx-lh-superiorfrontal_34	#02876d
651	ctx-lh-superiorfrontal_26	#0237d0
652	ctx-lh-caudalmiddlefrontal_8	#3d05de
653	ctx-lh-caudalmiddlefrontal_4	#048e7a
654	ctx-lh-caudalmiddlefrontal_2	#8b4f4e
655	ctx-lh-caudalmiddlefrontal_3	#1080cc
656	ctx-lh-caudalmiddlefrontal_7	#6f2c3e
657	ctx-lh-caudalmiddlefrontal_5	#d92f44
658	ctx-lh-caudalmiddlefrontal_11	#121a8c
659	ctx-lh-caudalmiddlefrontal_10	#044c5f
660	ctx-lh-caudalmiddlefrontal_1	#c985a5
661	ctx-lh-caudalmiddlefrontal_9	#e9ee6a
662	ctx-lh-caudalmiddlefrontal_6	#61dbcb
663	ctx-lh-precentral_12	#4f8d02
664	ctx-lh-precentral_35	#726e91
665	ctx-lh-precentral_28	#73ee8c
666	ctx-lh-precentral_36	#5ad61d
667	ctx-lh-precentral_31	#79220a
668	ctx-lh-precentral_5	#e9f81d
669	ctx-lh-precentral_21	#07176e
670	ctx-lh-precentral_1	#641d9e
671	ctx-lh-precentral_8	#207f33
672	ctx-lh-precentral_20	#11c5ed
673	ctx-lh-precentral_34	#112a7c
674	ctx-lh-precentral_2	#690f1c
675	ctx-lh-precentral_23	#57f731
676	ctx-lh-precentral_19	#d43f5c
677	ctx-lh-precentral_22	#14a546
678	ctx-lh-precentral_26	#2d8c27
679	ctx-lh-precentral_6	#fb4ccc
680	ctx-lh-precentral_10	#ba12ec
681	ctx-lh-precentral_3	#ecfe30
682	ctx-lh-precentral_9	#365429
683	ctx-lh-precentral_4	#63ef3a
684	ctx-lh-precentral_32	#51b2bd
685	ctx-lh-precentral_16	#7fa8ab
686	ctx-lh-precentral_15	#55be82
687	ctx-lh-precentral_30	#5f5c4c
688	ctx-lh-precentral_18	#2c206b
689	ctx-lh-precentral_27	#500d07
690	ctx-lh-precentral_7	#b2fbc2
691	ctx-lh-precentral_11	#df968a
692	ctx-lh-precentral_14	#29f10d
693	ctx-lh-precentral_33	#359fe0
694	ctx-lh-precentral_24	#71413f
695	ctx-lh-precentral_13	#d7a016
696	ctx-lh-precentral_29	#5ecd39
697	ctx-lh-precentral_25	#1dc293
698	ctx-lh-precentral_17	#8c8927
699	ctx-lh-paracentral_1	#299145
700	ctx-lh-paracentral_9	#df479f
701	ctx-lh-paracentral_4	#d14903
702	ctx-lh-paracentral_2	#7134f3
703	ctx-lh-paracentral_3	#76a84f
704	ctx-lh-paracentral_5	#cb29ea
705	ctx-lh-paracentral_12	#41ac62
706	ctx-lh-paracentral_6	#a12c26
707	ctx-lh-paracentral_10	#262abb
708	ctx-lh-paracentral_11	#ce230c
709	ctx-lh-paracentral_7	#e2ce96
710	ctx-lh-paracentral_8	#ba4832
711	ctx-lh-rostralanteriorcingulate_2	#e02f81
712	ctx-lh-rostralanteriorcingulate_1	#a96058
713	ctx-lh-rostralanteriorcingulate_4	#98460e
714	ctx-lh-rostralanteriorcingulate_3	#afd90e
715	ctx-lh-caudalanteriorcingulate_1	#9bd84e
716	ctx-lh-caudalanteriorcingulate_6	#f9efe4
717	ctx-lh-caudalanteriorcingulate_4	#c7a881
718	ctx-lh-caudalanteriorcingulate_2	#5c9916
719	ctx-lh-caudalanteriorcingulate_3	#80490e
720	ctx-lh-caudalanteriorcingulate_5	#68130f
721	ctx-lh-posteriorcingulate_8	#9d96c2
722	ctx-lh-posteriorcingulate_1	#8a04f9
723	ctx-lh-posteriorcingulate_7	#d007a3
724	ctx-lh-posteriorcingulate_2	#3834e2
725	ctx-lh-posteriorcingulate_5	#d15992
726	ctx-lh-posteriorcingulate_3	#8f497a
727	ctx-lh-posteriorcingulate_9	#d7f3c3
728	ctx-lh-posteriorcingulate_4	#461c42
729	ctx-lh-posteriorcingulate_6	#97ea8c
730	ctx-lh-isthmuscingulate_3	#72c645
731	ctx-lh-isthmuscingulate_1	#9be32f
732	ctx-lh-isthmuscingulate_2	#b465e6
733	ctx-lh-isthmuscingulate_4	#fa6f7d
734	ctx-lh-isthmuscingulate_5	#11e7d3
735	ctx-lh-isthmuscingulate_6	#26f4fd
736	ctx-lh-postcentral_24	#3574d0
737	ctx-lh-postcentral_26	#c711d2
738	ctx-lh-postcentral_6	#f56367
739	ctx-lh-postcentral_20	#f3b786
740	ctx-lh-postcentral_25	#283805
741	ctx-lh-postcentral_11	#936abf
742	ctx-lh-postcentral_3	#ca53c0
743	ctx-lh-postcentral_18	#ceace9
744	ctx-lh-postcentral_27	#b144ec
745	ctx-lh-postcentral_13	#9031b4
746	ctx-lh-postcentral_23	#86109c
747	ctx-lh-postcentral_9	#977835
748	ctx-lh-postcentral_17	#66f02e
749	ctx-lh-postcentral_30	#3052f3
750	ctx-lh-postcentral_22	#3c5c7e
751	ctx-lh-postcentral_7	#857e03
752	ctx-lh-postcentral_4	#a76a86
753	ctx-lh-postcentral_5	#ebc6f8
754	ctx-lh-postcentral_29	#903a71
755	ctx-lh-postcentral_1	#6970a1
756	ctx-lh-postcentral_16	#2cd036
757	ctx-lh-postcentral_14	#b93b18
758	ctx-lh-postcentral_12	#1d61e2
759	ctx-lh-postcentral_21	#99f7e5
760	ctx-lh-postcentral_8	#d2f2f7
761	ctx-lh-postcentral_10	#2f1f25
762	ctx-lh-postcentral_2	#c8bc9f
763	ctx-lh-postcentral_19	#108e17
764	ctx-lh-postcentral_15	#e1a77d
765	ctx-lh-postcentral_28	#2e29ea
766	ctx-lh-supramarginal_19	#a98225
767	ctx-lh-supramarginal_10	#5300ce
768	ctx-lh-supramarginal_11	#b0c55d
769	ctx-lh-supramarginal_13	#93028a
770	ctx-lh-supramarginal_18	#f8c2bf
771	ctx-lh-supramarginal_20	#94890b
772	ctx-lh-supramarginal_8	#945b23
773	ctx-lh-supramarginal_4	#09934d
774	ctx-lh-supramarginal_15	#ef7518
775	ctx-lh-supramarginal_9	#c91ed5
776	ctx-lh-supramarginal_3	#a95c3e
777	ctx-lh-supramarginal_14	#df4ced
778	ctx-lh-supramarginal_16	#5acf22
779	ctx-lh-supramarginal_2	#e31a16
780	ctx-lh-supramarginal_6	#a96615
781	ctx-lh-supramarginal_12	#6e2663
782	ctx-lh-supramarginal_1	#495841
783	ctx-lh-supramarginal_7	#d65afa
784	ctx-lh-supramarginal_5	#28c17c
785	ctx-lh-supramarginal_17	#ba8aa1
786	ctx-lh-superiorparietal_13	#d3be1b
787	ctx-lh-superiorparietal_24	#668ccf
788	ctx-lh-superiorparietal_18	#7b3eea
789	ctx-lh-superiorparietal_10	#2c5437
790	ctx-lh-superiorparietal_29	#69716d
791	ctx-lh-superiorparietal_4	#aa7733
792	ctx-lh-superiorparietal_12	#a2cb05
793	ctx-lh-superiorparietal_15	#23d299
794	ctx-lh-superiorparietal_28	#fbcce3
795	ctx-lh-superiorparietal_16	#f48321
796	ctx-lh-superiorparietal_17	#b57e39
797	ctx-lh-superiorparietal_7	#d2e331
798	ctx-lh-superiorparietal_20	#a76e53
799	ctx-lh-superiorparietal_25	#bf2ec8
800	ctx-lh-superiorparietal_22	#e80835
801	ctx-lh-superiorparietal_9	#1ef4c1
802	ctx-lh-superiorparietal_5	#9d2ca2
803	ctx-lh-superiorparietal_26	#088041
804	ctx-lh-superiorparietal_23	#19ff24
805	ctx-lh-superiorparietal_2	#7e0aa4
806	ctx-lh-superiorparietal_14	#528a72
807	ctx-lh-superiorparietal_11	#591175
808	ctx-lh-superiorparietal_21	#739e9c
809	ctx-lh-superiorparietal_19	#e836fd
810	ctx-lh-superiorparietal_6	#110367
811	ctx-lh-superiorparietal_27	#8c657a
812	ctx-lh-superiorparietal_1	#fa7f9e
813	ctx-lh-superiorparietal_3	#7cdd8d
814	ctx-lh-superiorparietal_8	#74fce4
815	ctx-lh-inferiorparietal_13	#e19beb
816	ctx-lh-inferiorparietal_21	#c2f6a3
817	ctx-lh-inferiorparietal_11	#218b1b
818	ctx-lh-inferiorparietal_3	#59bc0d
819	ctx-lh-inferiorparietal_4	#bf5faa
820	ctx-lh-inferiorparietal_25	#e0f22b
821	ctx-lh-inferiorparietal_12	#d3b193
822	ctx-lh-inferiorparietal_8	#3ee9b7
823	ctx-lh-inferiorparietal_16	#e31a6a
824	ctx-lh-inferiorparietal_26	#cf3fa3
825	ctx-lh-inferiorparietal_2	#743c3f
826	ctx-lh-inferiorparietal_17	#541080
827	ctx-lh-inferiorparietal_5	#8e2966
828	ctx-lh-inferiorparietal_1	#b0a287
829	ctx-lh-inferiorparietal_19	#c7a969
830	ctx-lh-inferiorparietal_14	#1379d3
831	ctx-lh-inferiorparietal_9	#2b2bff
832	ctx-lh-inferiorparietal_18	#2a49a4
833	ctx-lh-inferiorparietal_10	#c43073
834	ctx-lh-inferiorparietal_20	#c29a07
835	ctx-lh-inferiorparietal_22	#ae3566
836	ctx-lh-inferiorparietal_23	#203d70
837	ctx-lh-inferiorparietal_6	#95f0db
838	ctx-lh-inferiorparietal_7	#02b608
839	ctx-lh-inferiorparietal_15	#88bb26
840	ctx-lh-inferiorparietal_24	#48c216
841	ctx-lh-precuneus_2	#271b06
842	ctx-lh-precuneus_1	#fc9f12
843	ctx-lh-precuneus_3	#28d98f
844	ctx-lh-precuneus_6	#c3cccd
845	ctx-lh-precuneus_19	#18a9a0
846	ctx-lh-precuneus_10	#a37adb
847	ctx-lh-precuneus_16	#c18f7b
848	ctx-lh-precuneus_12	#75071c
849	ctx-lh-precuneus_22	#1ded46
850	ctx-lh-precuneus_9	#3acc40
851	ctx-lh-precuneus_21	#da238c
852	ctx-lh-precuneus_7	#568c25
853	ctx-lh-precuneus_15	#0c1b48
854	ctx-lh-precuneus_14	#2e0798
855	ctx-lh-precuneus_11	#065711
856	ctx-lh-precuneus_8	#d67a97
857	ctx-lh-precuneus_20	#667bbc
858	ctx-lh-precuneus_4	#6831ad
859	ctx-lh-precuneus_5	#3a6905
860	ctx-lh-precuneus_23	#a85113
861	ctx-lh-precuneus_18	#b5fb37
862	ctx-lh-precuneus_13	#285bdc
863	ctx-lh-precuneus_17	#e6b593
864	ctx-lh-cuneus_1	#803bb1
865	ctx-lh-cuneus_2	#a09f1a
866	ctx-lh-cuneus_8	#8861aa
867	ctx-lh-cuneus_3	#ca8341
868	ctx-lh-cuneus_7	#703510
869	ctx-lh-cuneus_6	#54a6ee
870	ctx-lh-cuneus_5	#052e93
871	ctx-lh-cuneus_4	#ca6a00
872	ctx-lh-pericalcarine_1	#31397c
873	ctx-lh-pericalcarine_5	#272491
874	ctx-lh-pericalcarine_3	#a02314
875	ctx-lh-pericalcarine_7	#1a465e
876	ctx-lh-pericalcarine_2	#07377b
877	ctx-lh-pericalcarine_6	#9f13c7
878	ctx-lh-pericalcarine_4	#db0e85
879	ctx-lh-pericalcarine_8	#21a20a
880	ctx-lh-lateraloccipital_18	#ca1bc6
881	ctx-lh-lateraloccipital_13	#59b728
882	ctx-lh-lateraloccipital_12	#1855ae
883	ctx-lh-lateraloccipital_20	#96b301
884	ctx-lh-lateraloccipital_1	#5ad55d
885	ctx-lh-lateraloccipital_9	#398f4f
886	ctx-lh-lateraloccipital_15	#2e5e56
887	ctx-lh-lateraloccipital_16	#24e00d
888	ctx-lh-lateraloccipital_23	#44287d
889	ctx-lh-lateraloccipital_7	#c3936f
890	ctx-lh-lateraloccipital_3	#0e9633
891	ctx-lh-lateraloccipital_17	#53b443
892	ctx-lh-lateraloccipital_14	#9a59fb
893	ctx-lh-lateraloccipital_21	#486c08
894	ctx-lh-lateraloccipital_10	#ff0a2b
895	ctx-lh-lateraloccipital_8	#141dd2
896	ctx-lh-lateraloccipital_4	#1668ee
897	ctx-lh-lateraloccipital_19	#07d738
898	ctx-lh-lateraloccipital_6	#1977b0
899	ctx-lh-lateraloccipital_2	#b83fab
900	ctx-lh-lateraloccipital_5	#ffa9df
901	ctx-lh-lateraloccipital_22	#3bee76
902	ctx-lh-lateraloccipital_11	#3a65f1
903	ctx-lh-lingual_16	#793107
904	ctx-lh-lingual_8	#7411f4
905	ctx-lh-lingual_14	#370451
906	ctx-lh-lingual_4	#98c9bb
907	ctx-lh-lingual_10	#e05e7b
908	ctx-lh-lingual_13	#982cdd
909	ctx-lh-lingual_11	#2e2717
910	ctx-lh-lingual_9	#5267cb
911	ctx-lh-lingual_12	#c72d53
912	ctx-lh-lingual_3	#f0b678
913	ctx-lh-lingual_2	#ac4e01
914	ctx-lh-lingual_7	#b6389c
915	ctx-lh-lingual_1	#c813bf
916	ctx-lh-lingual_6	#bdf835
917	ctx-lh-lingual_15	#2d449d
918	ctx-lh-lingual_17	#ec3959
919	ctx-lh-lingual_5	#e8e816
920	ctx-lh-fusiform_9	#60edef
921	ctx-lh-fusiform_2	#cf69e4
922	ctx-lh-fusiform_5	#f75aae
923	ctx-lh-fusiform_12	#0d02a3
924	ctx-lh-fusiform_14	#ef5bc5
925	ctx-lh-fusiform_8	#7171c8
926	ctx-lh-fusiform_6	#f63712
927	ctx-lh-fusiform_17	#93da6f
928	ctx-lh-fusiform_15	#cb4b87
929	ctx-lh-fusiform_11	#5625e1
930	ctx-lh-fusiform_13	#d89f48
931	ctx-lh-fusiform_7	#133cd4
932	ctx-lh-fusiform_4	#3ce47d
933	ctx-lh-fusiform_3	#9e5e7b
934	ctx-lh-fusiform_1	#b32333
935	ctx-lh-fusiform_10	#603af0
936	ctx-lh-fusiform_16	#24221c
937	ctx-lh-parahippocampal_3	#2f9c65
938	ctx-lh-parahippocampal_2	#582063
939	ctx-lh-parahippocampal_1	#f85a71
940	ctx-lh-parahippocampal_6	#409be9
941	ctx-lh-parahippocampal_5	#32ddb5
942	ctx-lh-parahippocampal_4	#7ec8f9
943	ctx-lh-entorhinal_1	#48cfa2
944	ctx-lh-entorhinal_2	#b5495b
945	ctx-lh-temporalpole_1	#c7205d
946	ctx-lh-temporalpole_2	#af092d
947	ctx-lh-temporalpole_3	#c33ce0
948	ctx-lh-inferiortemporal_16	#5415c2
949	ctx-lh-inferiortemporal_3	#1b64ab
950	ctx-lh-inferiortemporal_5	#fb28ef
951	ctx-lh-inferiortemporal_9	#8a7df5
952	ctx-lh-inferiortemporal_11	#5a7cd6
953	ctx-lh-inferiortemporal_8	#3cd455
954	ctx-lh-inferiortemporal_1	#44b42e
955	ctx-lh-inferiortemporal_4	#2e3f27
956	ctx-lh-inferiortemporal_7	#efe224
957	ctx-lh-inferiortemporal_2	#eb3cc0
958	ctx-lh-inferiortemporal_6	#1bedac
959	ctx-lh-inferiortemporal_10	#fac1f6
960	ctx-lh-inferiortemporal_12	#3720ab
961	ctx-lh-inferiortemporal_15	#9f3054
962	ctx-lh-inferiortemporal_14	#734fc9
963	ctx-lh-inferiortemporal_13	#ce7949
964	ctx-lh-middletemporal_12	#96ade9
965	ctx-lh-middletemporal_16	#8abade
966	ctx-lh-middletemporal_13	#473628
967	ctx-lh-middletemporal_15	#88b5fa
968	ctx-lh-middletemporal_6	#64d1db
969	ctx-lh-middletemporal_11	#aaf8c5
970	ctx-lh-middletemporal_10	#f7de8c
971	ctx-lh-middletemporal_4	#aef46d
972	ctx-lh-middletemporal_14	#eae390
973	ctx-lh-middletemporal_7	#8ce340
974	ctx-lh-middletemporal_17	#63c204
975	ctx-lh-middletemporal_8	#b5c733
976	ctx-lh-middletemporal_9	#97c57a
977	ctx-lh-middletemporal_1	#ac0a11
978	ctx-lh-middletemporal_3	#e0a229
979	ctx-lh-middletemporal_5	#eff113
980	ctx-lh-middletemporal_19	#73fce9
981	ctx-lh-middletemporal_2	#6f32f1
982	ctx-lh-middletemporal_18	#6f188d
983	ctx-lh-bankssts_3	#bbc66d
984	ctx-lh-bankssts_6	#eac73e
985	ctx-lh-bankssts_2	#618c38
986	ctx-lh-bankssts_1	#5588db
987	ctx-lh-bankssts_4	#300fbd
988	ctx-lh-bankssts_5	#24e38b
989	ctx-lh-superiortemporal_9	#86865d
990	ctx-lh-superiortemporal_25	#05d2a9
991	ctx-lh-superiortemporal_14	#e61b4f
992	ctx-lh-superiortemporal_6	#a26d0c
993	ctx-lh-superiortemporal_7	#e90759
994	ctx-lh-superiortemporal_16	#33c3fb
995	ctx-lh-superiortemporal_19	#a59491
996	ctx-lh-superiortemporal_15	#72c3a3
997	ctx-lh-superiortemporal_12	#bb8a4c
998	ctx-lh-superiortemporal_21	#f0ab20
999	ctx-lh-superiortemporal_24	#7484d0
1000	ctx-lh-superiortemporal_2	#93e311
1001	ctx-lh-superiortemporal_22	#9d1cef
1002	ctx-lh-superiortemporal_13	#10b50a
1003	ctx-lh-superiortemporal_5	#33bd41
1004	ctx-lh-superiortemporal_11	#349370
1005	ctx-lh-superiortemporal_3	#02d9af
1006	ctx-lh-superiortemporal_17	#e3a7f3
1007	ctx-lh-superiortemporal_18	#334813
1008	ctx-lh-superiortemporal_8	#68a1a3
1009	ctx-lh-superiortemporal_4	#023593
1010	ctx-lh-superiortemporal_23	#c5ebad
1011	ctx-lh-superiortemporal_20	#0c171a
1012	ctx-lh-superiortemporal_10	#cfc813
1013	ctx-lh-superiortemporal_1	#e824d5
1014	ctx-lh-transversetemporal_1	#e1b807
1015	ctx-lh-transversetemporal_2	#f010cb
1016	ctx-lh-transversetemporal_3	#a5fce4
1017	ctx-lh-insula_16	#36f437
1018	ctx-lh-insula_13	#787e1d
1019	ctx-lh-insula_6	#f16abd
1020	ctx-lh-insula_4	#a37357
1021	ctx-lh-insula_5	#c9cb93
1022	ctx-lh-insula_15	#34680b
1023	ctx-lh-insula_8	#ecf3e5
1024	ctx-lh-insula_11	#801401
1025	ctx-lh-insula_10	#b80d01
1026	ctx-lh-insula_1	#106ba6
1027	ctx-lh-insula_7	#670798
1028	ctx-lh-insula_14	#fb4e98
1029	ctx-lh-insula_3	#05acb6
1030	ctx-lh-insula_2	#624a42
1031	ctx-lh-insula_12	#e1ca4b
1032	ctx-lh-insula_9	#dd83c2
1033	subc-lh-caudate	#7abadc
1034	subc-lh-putamen	#ec0db0
1035	subc-lh-pallidum	#0c30ff
1036	subc-lh-accumbens-area	#ffa500
1037	thal-lh-pulvinar	#ff0000
1038	thal-lh-ventral-anterior	#00ff00
1039	thal-lh-mediodorsal	#ffff00
1040	thal-lh-lateral-posterior-ventral-posterior-group	#ff7b00
1041	thal-lh-pulvinar-medial-centrolateral-group	#00ffff
1042	thal-lh-ventrolateral	#ff00ff
1043	thal-lh-ventral-posterior-ventrolateral-group	#0000ff
1044	amygd-lh-lateral-nucleus	#4884b5
1045	amygd-lh-basal-nucleus	#cf3f4f
1046	amygd-lh-central-nucleus	#c53cf8
1047	amygd-lh-medial-nucleus	#029502
1048	amygd-lh-cortical-nucleus	#ddf9a6
1049	amygd-lh-accessory-basal-nucleus	#e89223
1050	amygd-lh-corticoamygdaloid-transitio	#143c78
1051	amygd-lh-anterior-amygdaloid-area-aaa	#fafa00
1052	amygd-lh-paralaminar-nucleus	#2dcda5
1053	hipp-lh-hippocampus-head	#ff0000
1054	hipp-lh-hippocampus-body	#00ff00
1055	hipp-lh-hippocampus-tail	#ffff00
1056	hipp-lh-hippocampus-fissure	#ff7b00
1057	hypo-lh-anterior-inferior	#faff32
1058	hypo-lh-anterior-superior	#50c8ff
1059	hypo-lh-posterior	#ffa000
1060	hypo-lh-tubular-inferior	#ffa0c8
1061	hypo-lh-tubular-superior	#14b482
1062	cer-lh-cerebellum	#e69422
1063	brain-stem-midbrain	#f2684c
1064	brain-stem-pons	#cec33a
1065	brain-stem-medulla	#779fb0
1066	brain-stem-scp	#8eb600
3000	wm-brain-white_matter	#ffffff
3001	wm-rh-lateralorbitofrontal_9	#17cdc7
3002	wm-rh-lateralorbitofrontal_11	#c9cba6
3003	wm-rh-lateralorbitofrontal_5	#053033
3004	wm-rh-lateralorbitofrontal_6	#f1d709
3005	wm-rh-lateralorbitofrontal_7	#b5a883
3006	wm-rh-lateralorbitofrontal_10	#f046e2
3007	wm-rh-lateralorbitofrontal_4	#152712
3008	wm-rh-lateralorbitofrontal_17	#fded74
3009	wm-rh-lateralorbitofrontal_8	#60ac94
3010	wm-rh-lateralorbitofrontal_15	#71c577
3011	wm-rh-lateralorbitofrontal_13	#81eebb
3012	wm-rh-lateralorbitofrontal_12	#a5e409
3013	wm-rh-lateralorbitofrontal_1	#dfbea8
3014	wm-rh-lateralorbitofrontal_3	#98cb21
3015	wm-rh-lateralorbitofrontal_16	#8f9e25
3016	wm-rh-lateralorbitofrontal_14	#5376d3
3017	wm-rh-lateralorbitofrontal_2	#09814d
3018	wm-rh-parsorbitalis_4	#10475a
3019	wm-rh-parsorbitalis_1	#ddad51
3020	wm-rh-parsorbitalis_2	#3ca239
3021	wm-rh-parsorbitalis_3	#61338f
3022	wm-rh-frontalpole_2	#8b0f75
3023	wm-rh-frontalpole_1	#398062
3024	wm-rh-medialorbitofrontal_1	#e837ee
3025	wm-rh-medialorbitofrontal_9	#acd0da
3026	wm-rh-medialorbitofrontal_7	#f8f24e
3027	wm-rh-medialorbitofrontal_3	#8c0293
3028	wm-rh-medialorbitofrontal_10	#08b7a8
3029	wm-rh-medialorbitofrontal_8	#dfed63
3030	wm-rh-medialorbitofrontal_5	#50d8bf
3031	wm-rh-medialorbitofrontal_4	#8d5ca4
3032	wm-rh-medialorbitofrontal_2	#22b748
3033	wm-rh-medialorbitofrontal_6	#39068b
3034	wm-rh-medialorbitofrontal_11	#28b7b7
3035	wm-rh-parstriangularis_8	#0c6ba5
3036	wm-rh-parstriangularis_5	#f763fc
3037	wm-rh-parstriangularis_3	#7c2965
3038	wm-rh-parstriangularis_4	#39a86c
3039	wm-rh-parstriangularis_1	#5901e0
3040	wm-rh-parstriangularis_2	#c66d55
3041	wm-rh-parstriangularis_7	#f1446f
3042	wm-rh-parstriangularis_6	#707580
3043	wm-rh-parsopercularis_8	#ae2324
3044	wm-rh-parsopercularis_4	#c69b54
3045	wm-rh-parsopercularis_5	#998903
3046	wm-rh-parsopercularis_9	#1a0de8
3047	wm-rh-parsopercularis_3	#ce8de6
3048	wm-rh-parsopercularis_1	#ce43e7
3049	wm-rh-parsopercularis_7	#a5137b
3050	wm-rh-parsopercularis_6	#8e176a
3051	wm-rh-parsopercularis_2	#4fe8d2
3052	wm-rh-rostralmiddlefrontal_19	#8edb64
3053	wm-rh-rostralmiddlefrontal_21	#59b2ba
3054	wm-rh-rostralmiddlefrontal_16	#2d0bf2
3055	wm-rh-rostralmiddlefrontal_22	#929001
3056	wm-rh-rostralmiddlefrontal_24	#9bd31b
3057	wm-rh-rostralmiddlefrontal_10	#3068d4
3058	wm-rh-rostralmiddlefrontal_20	#a18478
3059	wm-rh-rostralmiddlefrontal_15	#835d24
3060	wm-rh-rostralmiddlefrontal_18	#241834
3061	wm-rh-rostralmiddlefrontal_7	#b4f231
3062	wm-rh-rostralmiddlefrontal_25	#da7b96
3063	wm-rh-rostralmiddlefrontal_23	#f53618
3064	wm-rh-rostralmiddlefrontal_4	#24347e
3065	wm-rh-rostralmiddlefrontal_27	#c1df48
3066	wm-rh-rostralmiddlefrontal_14	#3e5b5e
3067	wm-rh-rostralmiddlefrontal_17	#16f627
3068	wm-rh-rostralmiddlefrontal_9	#1ddd81
3069	wm-rh-rostralmiddlefrontal_12	#9fe390
3070	wm-rh-rostralmiddlefrontal_2	#6d5ff3
3071	wm-rh-rostralmiddlefrontal_13	#223be4
3072	wm-rh-rostralmiddlefrontal_11	#35ed3f
3073	wm-rh-rostralmiddlefrontal_3	#2bb807
3074	wm-rh-rostralmiddlefrontal_5	#4ecfb8
3075	wm-rh-rostralmiddlefrontal_8	#3b8cff
3076	wm-rh-rostralmiddlefrontal_26	#61ef17
3077	wm-rh-rostralmiddlefrontal_1	#f088b5
3078	wm-rh-rostralmiddlefrontal_6	#547284
3079	wm-rh-superiorfrontal_40	#ac90d3
3080	wm-rh-superiorfrontal_4	#98d8ec
3081	wm-rh-superiorfrontal_3	#ac157e
