index	name	color
275	hypo-lh-tubular-superior	#8f5fbb
277	brain-stem-midbrain	#93c602
278	brain-stem-pons	#33f1de
279	brain-stem-medulla	#7d4a84
280	brain-stem-scp	#be3971
2001	cer-Left I-IV	#9b4d5b
2002	cer-Right I-IV	#ee6e5d
2003	cer-Left V	#4f9429
2004	cer-Right V	#c85cac
2005	cer-Left VI	#9f7a53
2006	cer-Vermis VI	#062e25
2007	cer-Right VI	#915890
2008	cer-Left Crus I	#f60821
2009	cer-Vermis Crus I	#ac03d3
2010	cer-Right Crus I	#11e6bc
2011	cer-Left Crus II	#001660
2012	cer-Vermis Crus II	#c7e9cd
2013	cer-Right Crus II	#ff8cbd
2014	cer-Left VIIb	#f3120e
2015	cer-Vermis VIIb	#495385
2016	cer-Right VIIb	#db8aed
2017	cer-Left VIIIa	#ec9694
2018	cer-Vermis VIIIa	#0991f3
2019	cer-Right VIIIa	#66b568
2020	cer-Left VIIIb	#e6cbf4
2021	cer-Vermis VIIIb	#2ba78d
2022	cer-Right VIIIb	#76f231
2023	cer-Left IX	#214e32
2024	cer-Vermis IX	#b4d87e
2025	cer-Right IX	#58f1e5
2026	cer-Left X	#f4eb57
2027	cer-Vermis X	#35350e
2028	cer-Right X	#3cc139
